"Season","Week","DateTime","Away","Away.Pts","Away.Yds","Away.TOs","Home","Home.Pts","Home.Yds","Home.TOs","Home.Spread","Game.Spread","Game.Total"
2011,1,2011-09-11 13:00:00,"PHI",31,403,1,"LAR",13,335,1,18,18,44
2011,1,2011-09-11 13:05:00,"IND",7,236,2,"HOU",34,384,3,-27,27,41
2011,1,2011-09-11 13:05:00,"PIT",7,312,7,"BAL",35,385,0,-28,28,42
2011,1,2011-09-11 13:05:00,"TEN",14,292,1,"JAC",16,323,1,-2,2,30
2011,1,2011-09-11 13:06:00,"ATL",12,386,3,"CHI",30,377,1,-18,18,42
2011,1,2011-09-11 13:06:00,"BUF",41,364,1,"KC",7,213,3,34,34,48
2011,1,2011-09-11 13:06:00,"CIN",27,294,0,"CLE",17,285,1,10,10,44
2011,1,2011-09-11 13:06:00,"DET",27,431,1,"TB",20,315,2,7,7,47
2011,1,2011-09-11 16:15:00,"CAR",21,477,1,"ARI",28,394,1,-7,7,49
2011,1,2011-09-11 16:20:00,"MIN",17,187,1,"LAC",24,407,2,-7,7,41
2011,1,2011-09-11 16:22:00,"SEA",17,219,3,"SF",33,209,0,-16,16,50
2011,1,2011-09-11 16:23:00,"NYG",14,315,1,"WAS",28,332,1,-14,14,42
2011,1,2011-09-11 20:33:00,"DAL",24,390,3,"NYJ",27,360,2,-3,3,51
2011,1,2011-09-12 19:13:00,"NE",38,622,1,"MIA",24,488,1,14,14,62
2011,1,2011-09-12 22:26:00,"LV",23,289,1,"DEN",20,310,3,3,3,43
2011,2,2011-09-18 13:02:00,"BAL",13,229,3,"TEN",26,432,1,-13,13,39
2011,2,2011-09-18 13:02:00,"CHI",13,246,1,"NO",30,382,1,-17,17,43
2011,2,2011-09-18 13:02:00,"CLE",27,303,1,"IND",19,285,2,8,8,46
2011,2,2011-09-18 13:02:00,"GB",30,419,1,"CAR",23,475,4,7,7,53
2011,2,2011-09-18 13:02:00,"JAC",3,203,4,"NYJ",32,283,2,-29,29,35
2011,2,2011-09-18 13:02:00,"KC",3,267,6,"DET",48,411,1,-45,45,51
2011,2,2011-09-18 13:02:00,"SEA",0,164,0,"PIT",24,421,0,-24,24,24
2011,2,2011-09-18 13:03:00,"ARI",21,324,2,"WAS",22,455,2,-1,1,43
2011,2,2011-09-18 13:03:00,"LV",35,454,2,"BUF",38,481,1,-3,3,73
2011,2,2011-09-18 13:05:00,"TB",24,335,1,"MIN",20,398,1,4,4,44
2011,2,2011-09-18 16:05:00,"DAL",27,472,2,"SF",24,206,1,3,3,51
2011,2,2011-09-18 16:15:00,"CIN",22,382,0,"DEN",24,318,2,-2,2,46
2011,2,2011-09-18 16:15:00,"HOU",23,345,0,"MIA",13,306,2,10,10,36
2011,2,2011-09-18 16:15:00,"LAC",21,470,4,"NE",35,504,0,-14,14,56
2011,2,2011-09-18 20:30:00,"PHI",31,447,3,"ATL",35,318,2,-4,4,66
2011,2,2011-09-19 20:40:00,"LAR",16,367,2,"NYG",28,323,1,-12,12,44
2011,3,2011-09-25 13:02:00,"DEN",14,231,2,"TEN",17,333,2,-3,3,31
2011,3,2011-09-25 13:02:00,"HOU",33,473,1,"NO",40,454,2,-7,7,73
2011,3,2011-09-25 13:02:00,"JAC",10,257,1,"CAR",16,265,0,-6,6,26
2011,3,2011-09-25 13:02:00,"MIA",16,369,2,"CLE",17,280,1,-1,1,33
2011,3,2011-09-25 13:02:00,"SF",13,226,1,"CIN",8,228,3,5,5,21
2011,3,2011-09-25 13:03:00,"NE",31,495,4,"BUF",34,448,2,-3,3,65
2011,3,2011-09-25 13:03:00,"NYG",29,334,0,"PHI",16,376,3,13,13,45
2011,3,2011-09-25 13:05:00,"DET",26,358,0,"MIN",23,321,0,3,3,49
2011,3,2011-09-25 16:04:00,"NYJ",24,439,2,"LV",34,383,0,-10,10,58
2011,3,2011-09-25 16:05:00,"BAL",37,553,1,"LAR",7,244,2,30,30,44
2011,3,2011-09-25 16:05:00,"KC",17,252,1,"LAC",20,375,2,-3,3,37
2011,3,2011-09-25 16:15:00,"ARI",10,324,2,"SEA",13,261,1,-3,3,23
2011,3,2011-09-25 16:15:00,"GB",27,392,2,"CHI",17,291,2,10,10,44
2011,3,2011-09-25 16:16:00,"ATL",13,325,3,"TB",16,295,2,-3,3,29
2011,3,2011-09-25 20:30:00,"PIT",23,408,3,"IND",20,241,1,3,3,43
2011,3,2011-09-26 20:41:00,"WAS",16,298,2,"DAL",18,375,2,-2,2,34
2011,4,2011-10-02 13:00:00,"WAS",17,339,2,"LAR",10,172,1,7,7,27
2011,4,2011-10-02 13:02:00,"DET",34,303,1,"DAL",30,434,3,4,4,64
2011,4,2011-10-02 13:02:00,"MIN",17,341,1,"KC",22,350,0,-5,5,39
2011,4,2011-10-02 13:03:00,"BUF",20,273,0,"CIN",23,458,2,-3,3,43
2011,4,2011-10-02 13:03:00,"NO",23,503,2,"JAC",10,274,1,13,13,33
2011,4,2011-10-02 13:03:00,"PIT",10,296,1,"HOU",17,318,0,-7,7,27
2011,4,2011-10-02 13:03:00,"SF",24,442,1,"PHI",23,513,3,1,1,47
2011,4,2011-10-02 13:03:00,"TEN",31,332,1,"CLE",13,416,1,18,18,44
2011,4,2011-10-02 13:04:00,"CAR",29,543,1,"CHI",34,317,1,-5,5,63
2011,4,2011-10-02 16:05:00,"ATL",30,412,0,"SEA",28,372,2,2,2,58
2011,4,2011-10-02 16:05:00,"NYG",31,360,2,"ARI",27,368,2,4,4,58
2011,4,2011-10-02 16:15:00,"DEN",23,384,4,"GB",49,507,2,-26,26,72
2011,4,2011-10-02 16:15:00,"MIA",16,248,2,"LAC",26,411,0,-10,10,42
2011,4,2011-10-02 16:15:00,"NE",31,409,0,"LV",19,504,2,12,12,50
2011,4,2011-10-02 20:30:00,"NYJ",17,150,4,"BAL",34,267,3,-17,17,51
2011,4,2011-10-03 20:40:00,"IND",17,318,1,"TB",24,466,0,-7,7,41
2011,5,2011-10-09 13:02:00,"CIN",30,239,1,"JAC",20,296,2,10,10,50
2011,5,2011-10-09 13:02:00,"KC",28,436,0,"IND",24,355,0,4,4,52
2011,5,2011-10-09 13:02:00,"LV",25,278,1,"HOU",20,473,2,5,5,45
2011,5,2011-10-09 13:02:00,"TEN",17,306,1,"PIT",38,431,1,-21,21,55
2011,5,2011-10-09 13:04:00,"NO",30,444,1,"CAR",27,381,1,3,3,57
2011,5,2011-10-09 13:04:00,"PHI",24,489,5,"BUF",31,331,1,-7,7,55
2011,5,2011-10-09 13:04:00,"SEA",36,424,3,"NYG",25,464,5,11,11,61
2011,5,2011-10-09 13:05:00,"ARI",10,291,4,"MIN",34,332,1,-24,24,44
2011,5,2011-10-09 16:05:00,"TB",3,272,3,"SF",48,418,1,-45,45,51
2011,5,2011-10-09 16:15:00,"NYJ",21,255,0,"NE",30,446,1,-9,9,51
2011,5,2011-10-09 16:16:00,"LAC",29,418,2,"DEN",24,275,1,5,5,53
2011,5,2011-10-09 20:30:00,"GB",25,426,1,"ATL",14,251,2,11,11,39
2011,5,2011-10-10 20:40:00,"CHI",13,359,0,"DET",24,395,1,-11,11,37
2011,6,2011-10-16 13:02:00,"BUF",24,374,2,"NYG",27,414,0,-3,3,51
2011,6,2011-10-16 13:02:00,"CAR",17,368,3,"ATL",31,325,0,-14,14,48
2011,6,2011-10-16 13:02:00,"IND",17,273,3,"CIN",27,358,0,-10,10,44
2011,6,2011-10-16 13:02:00,"JAC",13,209,0,"PIT",17,370,0,-4,4,30
2011,6,2011-10-16 13:02:00,"LAR",3,424,1,"GB",24,399,1,-21,21,27
2011,6,2011-10-16 13:03:00,"SF",25,314,2,"DET",19,310,0,6,6,44
2011,6,2011-10-16 13:05:00,"PHI",20,422,2,"WAS",13,287,4,7,7,33
2011,6,2011-10-16 16:05:00,"CLE",17,268,1,"LV",24,329,1,-7,7,41
2011,6,2011-10-16 16:06:00,"HOU",14,293,0,"BAL",29,402,2,-15,15,43
2011,6,2011-10-16 16:15:00,"DAL",16,377,2,"NE",20,371,4,-4,4,36
2011,6,2011-10-16 16:15:00,"NO",20,453,4,"TB",26,420,0,-6,6,46
2011,6,2011-10-16 20:30:00,"MIN",10,286,0,"CHI",39,377,1,-29,29,49
2011,6,2011-10-17 20:40:00,"MIA",6,308,3,"NYJ",24,296,1,-18,18,30
2011,7,2011-10-23 13:02:00,"DEN",18,308,1,"MIA",15,267,1,3,3,33
2011,7,2011-10-23 13:02:00,"HOU",41,518,0,"TEN",7,148,2,34,34,48
2011,7,2011-10-23 13:03:00,"LAC",21,268,2,"NYJ",27,318,2,-6,6,48
2011,7,2011-10-23 13:05:00,"ATL",23,328,2,"DET",16,263,1,7,7,39
2011,7,2011-10-23 13:05:00,"CHI",24,395,2,"TB",18,280,4,6,6,42
2011,7,2011-10-23 13:05:00,"SEA",3,137,2,"CLE",6,298,1,-3,3,9
2011,7,2011-10-23 13:05:00,"WAS",20,353,3,"CAR",33,407,0,-13,13,53
2011,7,2011-10-23 16:05:00,"PIT",32,445,0,"ARI",20,330,1,12,12,52
2011,7,2011-10-23 16:15:00,"GB",33,421,1,"MIN",27,435,2,6,6,60
2011,7,2011-10-23 16:15:00,"LAR",7,265,2,"DAL",34,445,1,-27,27,41
2011,7,2011-10-23 19:05:00,"KC",28,300,2,"LV",0,322,6,28,28,28
2011,7,2011-10-23 20:30:00,"IND",7,252,3,"NO",62,557,0,-55,55,69
2011,7,2011-10-24 20:40:00,"BAL",7,146,2,"JAC",12,205,1,-5,5,19
2011,8,2011-10-30 13:00:00,"NO",21,283,2,"LAR",31,323,1,-10,10,52
2011,8,2011-10-30 13:02:00,"ARI",27,207,1,"BAL",30,405,2,-3,3,57
2011,8,2011-10-30 13:02:00,"IND",10,399,2,"TEN",27,311,0,-17,17,37
2011,8,2011-10-30 13:02:00,"JAC",14,174,2,"HOU",24,358,2,-10,10,38
2011,8,2011-10-30 13:02:00,"MIA",17,246,1,"NYG",20,402,0,-3,3,37
2011,8,2011-10-30 13:03:00,"MIN",24,361,1,"CAR",21,405,2,3,3,45
2011,8,2011-10-30 16:05:00,"WAS",0,178,2,"BUF",23,390,2,-23,23,23
2011,8,2011-10-30 16:10:00,"DET",45,376,0,"DEN",10,312,3,35,35,55
2011,8,2011-10-30 16:15:00,"CLE",10,290,2,"SF",20,348,0,-10,10,30
2011,8,2011-10-30 16:15:00,"NE",17,213,0,"PIT",25,427,1,-8,8,42
2011,8,2011-10-30 16:16:00,"CIN",34,252,2,"SEA",12,411,2,22,22,46
2011,8,2011-10-30 20:28:00,"DAL",7,267,1,"PHI",34,495,0,-27,27,41
2011,8,2011-10-31 20:40:00,"LAC",20,447,4,"KC",23,341,4,-3,3,43
2011,9,2011-11-06 13:02:00,"ATL",31,432,1,"IND",7,186,2,24,24,38
2011,9,2011-11-06 13:02:00,"SEA",13,381,3,"DAL",23,442,1,-10,10,36
2011,9,2011-11-06 13:03:00,"CLE",12,172,2,"HOU",30,380,1,-18,18,42
2011,9,2011-11-06 13:03:00,"MIA",31,351,0,"KC",3,343,0,28,28,34
2011,9,2011-11-06 13:03:00,"NYJ",27,348,2,"BUF",11,287,3,16,16,38
2011,9,2011-11-06 13:03:00,"SF",19,326,1,"WAS",11,303,3,8,8,30
2011,9,2011-11-06 13:03:00,"TB",16,365,0,"NO",27,453,1,-11,11,43
2011,9,2011-11-06 16:05:00,"CIN",24,319,0,"TEN",17,328,1,7,7,41
2011,9,2011-11-06 16:05:00,"DEN",38,412,0,"LV",24,416,3,14,14,62
2011,9,2011-11-06 16:15:00,"GB",45,368,0,"LAC",38,460,3,7,7,83
2011,9,2011-11-06 16:15:00,"NYG",24,361,2,"NE",20,438,4,4,4,44
2011,9,2011-11-06 16:15:00,"LAR",13,383,1,"ARI",19,262,0,-6,6,32
2011,9,2011-11-06 20:30:00,"BAL",23,356,1,"PIT",20,392,2,3,3,43
2011,9,2011-11-07 20:41:00,"CHI",30,372,2,"PHI",24,330,2,6,6,54
2011,10,2011-11-10 20:29:00,"LV",24,489,2,"LAC",17,314,2,7,7,41
2011,10,2011-11-13 13:02:00,"ARI",21,370,2,"PHI",17,289,2,4,4,38
2011,10,2011-11-13 13:02:00,"BUF",7,271,4,"DAL",44,433,0,-37,37,51
2011,10,2011-11-13 13:02:00,"HOU",37,420,0,"TB",9,231,4,28,28,46
2011,10,2011-11-13 13:02:00,"JAC",17,251,1,"IND",3,212,3,14,14,20
2011,10,2011-11-13 13:02:00,"PIT",24,328,1,"CIN",17,279,2,7,7,41
2011,10,2011-11-13 13:03:00,"DEN",17,313,0,"KC",10,258,0,7,7,27
2011,10,2011-11-13 13:03:00,"NO",26,363,0,"ATL",23,481,1,3,3,49
2011,10,2011-11-13 13:03:00,"LAR",13,281,2,"CLE",12,335,1,1,1,25
2011,10,2011-11-13 13:03:00,"WAS",9,246,2,"MIA",20,303,2,-11,11,29
2011,10,2011-11-13 13:04:00,"TEN",30,383,1,"CAR",3,279,2,27,27,33
2011,10,2011-11-13 16:06:00,"BAL",17,323,3,"SEA",22,327,0,-5,5,39
2011,10,2011-11-13 16:15:00,"NYG",20,395,2,"SF",27,305,1,-7,7,47
2011,10,2011-11-13 16:16:00,"DET",13,393,6,"CHI",37,216,1,-24,24,50
2011,10,2011-11-13 20:31:00,"NE",37,389,0,"NYJ",16,378,3,21,21,53
2011,10,2011-11-14 20:40:00,"MIN",7,266,1,"GB",45,356,1,-38,38,52
2011,11,2011-11-17 20:30:00,"NYJ",13,318,2,"DEN",17,229,1,-4,4,30
2011,11,2011-11-20 13:02:00,"BUF",8,245,2,"MIA",35,242,0,-27,27,43
2011,11,2011-11-20 13:02:00,"CAR",35,409,4,"DET",49,495,3,-14,14,84
2011,11,2011-11-20 13:02:00,"CIN",24,483,3,"BAL",31,373,1,-7,7,55
2011,11,2011-11-20 13:02:00,"JAC",10,303,0,"CLE",14,334,1,-4,4,24
2011,11,2011-11-20 13:02:00,"TB",26,455,2,"GB",35,378,1,-9,9,61
2011,11,2011-11-20 13:03:00,"DAL",27,353,0,"WAS",24,339,2,3,3,51
2011,11,2011-11-20 13:05:00,"LV",27,301,1,"MIN",21,311,5,6,6,48
2011,11,2011-11-20 16:05:00,"ARI",7,229,5,"SF",23,431,1,-16,16,30
2011,11,2011-11-20 16:05:00,"SEA",24,289,2,"LAR",7,185,3,17,17,31
2011,11,2011-11-20 16:15:00,"TEN",17,298,1,"ATL",23,432,1,-6,6,40
2011,11,2011-11-20 16:16:00,"LAC",20,332,3,"CHI",31,378,1,-11,11,51
2011,11,2011-11-20 20:32:00,"PHI",17,391,3,"NYG",10,278,2,7,7,27
2011,11,2011-11-21 20:40:00,"KC",3,334,3,"NE",34,380,1,-31,31,37
2011,12,2011-11-24 12:35:00,"GB",27,349,0,"DET",15,409,3,12,12,42
2011,12,2011-11-24 16:16:00,"MIA",19,352,1,"DAL",20,303,2,-1,1,39
2011,12,2011-11-24 20:29:00,"SF",6,170,1,"BAL",16,253,0,-10,10,22
2011,12,2011-11-27 13:00:00,"ARI",23,374,3,"LAR",20,272,2,3,3,43
2011,12,2011-11-27 13:02:00,"BUF",24,336,0,"NYJ",28,318,2,-4,4,52
2011,12,2011-11-27 13:02:00,"CLE",20,274,1,"CIN",23,389,1,-3,3,43
2011,12,2011-11-27 13:02:00,"MIN",14,226,0,"ATL",24,335,1,-10,10,38
2011,12,2011-11-27 13:02:00,"TB",17,308,5,"TEN",23,352,4,-6,6,40
2011,12,2011-11-27 13:03:00,"CAR",27,377,1,"IND",19,323,2,8,8,46
2011,12,2011-11-27 13:03:00,"HOU",20,215,1,"JAC",13,255,1,7,7,33
2011,12,2011-11-27 16:05:00,"CHI",20,401,3,"LV",25,341,1,-5,5,45
2011,12,2011-11-27 16:07:00,"WAS",23,416,2,"SEA",17,250,1,6,6,40
2011,12,2011-11-27 16:15:00,"DEN",16,349,0,"LAC",13,344,0,3,3,29
2011,12,2011-11-27 16:15:00,"NE",38,457,0,"PHI",20,466,1,18,18,58
2011,12,2011-11-27 20:31:00,"PIT",13,290,2,"KC",9,252,4,4,4,22
2011,12,2011-11-28 20:40:00,"NYG",24,465,2,"NO",49,577,0,-25,25,73
2011,13,2011-12-01 20:29:00,"PHI",14,330,4,"SEA",31,347,0,-17,17,45
2011,13,2011-12-04 13:02:00,"CAR",38,385,0,"TB",19,285,1,19,19,57
2011,13,2011-12-04 13:02:00,"CIN",7,232,2,"PIT",35,295,0,-28,28,42
2011,13,2011-12-04 13:02:00,"IND",24,437,2,"NE",31,362,0,-7,7,55
2011,13,2011-12-04 13:02:00,"TEN",23,317,0,"BUF",17,386,2,6,6,40
2011,13,2011-12-04 13:03:00,"ATL",10,337,2,"HOU",17,337,1,-7,7,27
2011,13,2011-12-04 13:03:00,"KC",10,252,1,"CHI",3,181,3,7,7,13
2011,13,2011-12-04 13:03:00,"NYJ",34,266,1,"WAS",19,304,3,15,15,53
2011,13,2011-12-04 13:03:00,"LV",14,304,1,"MIA",34,362,0,-20,20,48
2011,13,2011-12-04 13:05:00,"DEN",35,336,2,"MIN",32,489,3,3,3,67
2011,13,2011-12-04 16:05:00,"BAL",24,448,1,"CLE",10,233,1,14,14,34
2011,13,2011-12-04 16:15:00,"DAL",13,336,0,"ARI",19,327,0,-6,6,32
2011,13,2011-12-04 16:15:00,"GB",38,449,1,"NYG",35,447,2,3,3,73
2011,13,2011-12-04 16:15:00,"LAR",0,157,2,"SF",26,389,0,-26,26,26
2011,13,2011-12-04 20:31:00,"DET",17,466,1,"NO",31,438,0,-14,14,48
2011,13,2011-12-05 20:41:00,"LAC",38,433,0,"JAC",14,306,1,24,24,52
2011,14,2011-12-08 20:28:00,"CLE",3,304,2,"PIT",14,416,3,-11,11,17
2011,14,2011-12-11 13:02:00,"HOU",20,412,4,"CIN",19,285,2,1,1,39
2011,14,2011-12-11 13:02:00,"IND",10,167,1,"BAL",24,358,2,-14,14,34
2011,14,2011-12-11 13:02:00,"KC",10,221,1,"NYJ",37,314,1,-27,27,47
2011,14,2011-12-11 13:03:00,"MIN",28,425,6,"DET",34,280,0,-6,6,62
2011,14,2011-12-11 13:03:00,"NE",34,431,1,"WAS",27,463,2,7,7,61
2011,14,2011-12-11 13:03:00,"NO",22,437,0,"TEN",17,373,0,5,5,39
2011,14,2011-12-11 13:03:00,"PHI",26,239,2,"MIA",10,204,3,16,16,36
2011,14,2011-12-11 13:03:00,"TB",14,280,7,"JAC",41,325,2,-27,27,55
2011,14,2011-12-11 13:04:00,"ATL",31,394,0,"CAR",23,416,2,8,8,54
2011,14,2011-12-11 16:05:00,"CHI",10,245,1,"DEN",13,345,2,-3,3,23
2011,14,2011-12-11 16:05:00,"SF",19,233,0,"ARI",21,325,3,-2,2,40
2011,14,2011-12-11 16:15:00,"BUF",10,281,3,"LAC",37,366,1,-27,27,47
2011,14,2011-12-11 16:15:00,"LV",16,357,5,"GB",46,391,1,-30,30,62
2011,14,2011-12-11 20:30:00,"NYG",37,510,1,"DAL",34,444,1,3,3,71
2011,14,2011-12-12 20:40:00,"LAR",13,281,1,"SEA",30,359,1,-17,17,43
2011,15,2011-12-15 20:29:00,"JAC",14,207,4,"ATL",41,373,0,-27,27,55
2011,15,2011-12-17 20:29:00,"DAL",31,399,1,"TB",15,190,1,16,16,46
2011,15,2011-12-18 13:00:00,"CIN",20,283,1,"LAR",13,305,0,7,7,33
2011,15,2011-12-18 13:02:00,"MIA",30,448,3,"BUF",23,404,3,7,7,53
2011,15,2011-12-18 13:02:00,"WAS",23,300,2,"NYG",10,324,3,13,13,33
2011,15,2011-12-18 13:03:00,"CAR",28,316,0,"HOU",13,358,3,15,15,41
2011,15,2011-12-18 13:03:00,"GB",14,315,0,"KC",19,438,0,-5,5,33
2011,15,2011-12-18 13:03:00,"SEA",38,286,1,"CHI",14,221,5,24,24,52
2011,15,2011-12-18 13:03:00,"TEN",13,388,3,"IND",27,287,1,-14,14,40
2011,15,2011-12-18 13:05:00,"NO",42,573,2,"MIN",20,207,1,22,22,62
2011,15,2011-12-18 16:05:00,"DET",28,432,1,"LV",27,477,1,1,1,55
2011,15,2011-12-18 16:15:00,"CLE",17,333,1,"ARI",20,363,1,-3,3,37
2011,15,2011-12-18 16:16:00,"NE",41,451,0,"DEN",23,393,3,18,18,64
2011,15,2011-12-18 16:16:00,"NYJ",19,241,4,"PHI",45,420,4,-26,26,64
2011,15,2011-12-18 20:30:00,"BAL",14,290,2,"LAC",34,415,0,-20,20,48
2011,15,2011-12-19 21:00:00,"PIT",3,389,4,"SF",20,287,0,-17,17,23
2011,16,2011-12-22 20:29:00,"HOU",16,283,1,"IND",19,320,1,-3,3,35
2011,16,2011-12-24 13:02:00,"ARI",16,316,3,"CIN",23,301,2,-7,7,39
2011,16,2011-12-24 13:02:00,"DEN",14,285,3,"BUF",40,351,0,-26,26,54
2011,16,2011-12-24 13:02:00,"JAC",17,300,1,"TEN",23,407,3,-6,6,40
2011,16,2011-12-24 13:02:00,"MIA",24,374,2,"NE",27,400,0,-3,3,51
2011,16,2011-12-24 13:02:00,"LAR",0,232,0,"PIT",27,377,1,-27,27,27
2011,16,2011-12-24 13:03:00,"CLE",14,256,1,"BAL",20,284,1,-6,6,34
2011,16,2011-12-24 13:03:00,"NYG",29,332,1,"NYJ",14,331,3,15,15,43
2011,16,2011-12-24 13:03:00,"LV",16,308,2,"KC",13,435,2,3,3,29
2011,16,2011-12-24 13:04:00,"TB",16,317,4,"CAR",48,433,0,-32,32,64
2011,16,2011-12-24 13:05:00,"MIN",33,389,0,"WAS",26,397,2,7,7,59
2011,16,2011-12-24 16:05:00,"LAC",10,367,2,"DET",38,440,0,-28,28,48
2011,16,2011-12-24 16:15:00,"PHI",20,386,1,"DAL",7,238,0,13,13,27
2011,16,2011-12-24 16:16:00,"SF",19,349,0,"SEA",17,265,1,2,2,36
2011,16,2011-12-25 20:30:00,"CHI",21,441,2,"GB",35,363,0,-14,14,56
2011,16,2011-12-26 20:40:00,"ATL",16,469,1,"NO",45,463,2,-29,29,61
2011,17,2012-01-01 13:00:00,"SF",34,321,0,"LAR",27,311,2,7,7,61
2011,17,2012-01-01 13:02:00,"BUF",21,402,4,"NE",49,480,1,-28,28,70
2011,17,2012-01-01 13:02:00,"DET",41,575,4,"GB",45,550,2,-4,4,86
2011,17,2012-01-01 13:02:00,"NYJ",17,374,3,"MIA",19,210,2,-2,2,36
2011,17,2012-01-01 13:02:00,"TEN",23,361,1,"HOU",22,387,1,1,1,45
2011,17,2012-01-01 13:02:00,"WAS",10,377,1,"PHI",34,390,2,-24,24,44
2011,17,2012-01-01 13:03:00,"CAR",17,301,2,"NO",45,617,1,-28,28,62
2011,17,2012-01-01 13:03:00,"IND",13,298,3,"JAC",19,261,1,-6,6,32
2011,17,2012-01-01 13:05:00,"CHI",17,209,3,"MIN",13,301,3,4,4,30
2011,17,2012-01-01 16:15:00,"LAC",38,463,1,"LV",26,520,1,12,12,64
2011,17,2012-01-01 16:15:00,"SEA",20,369,1,"ARI",23,388,2,-3,3,43
2011,17,2012-01-01 16:16:00,"BAL",24,347,0,"CIN",16,336,1,8,8,40
2011,17,2012-01-01 16:16:00,"KC",7,281,1,"DEN",3,266,2,4,4,10
2011,17,2012-01-01 16:16:00,"PIT",13,360,2,"CLE",9,240,1,4,4,22
2011,17,2012-01-01 16:17:00,"TB",24,294,4,"ATL",45,428,2,-21,21,69
2011,17,2012-01-01 20:31:00,"DAL",14,300,2,"NYG",31,437,0,-17,17,45
2011,101,2012-01-07 16:35:00,"CIN",10,300,3,"HOU",31,340,0,-21,21,41
2011,101,2012-01-07 20:09:00,"DET",28,412,2,"NO",45,626,2,-17,17,73
2011,101,2012-01-08 13:06:00,"ATL",2,247,0,"NYG",24,442,0,-22,22,26
2011,101,2012-01-08 16:40:00,"PIT",23,400,1,"DEN",29,447,1,-6,6,52
2011,102,2012-01-14 16:35:00,"NO",32,472,5,"SF",36,407,1,-4,4,68
2011,102,2012-01-14 20:15:00,"DEN",10,252,1,"NE",45,509,2,-35,35,55
2011,102,2012-01-15 13:05:00,"HOU",13,315,4,"BAL",20,227,0,-7,7,33
2011,102,2012-01-15 16:40:00,"NYG",37,420,1,"GB",20,388,4,17,17,57
2011,103,2012-01-22 15:05:00,"BAL",20,398,1,"NE",23,330,3,-3,3,43
2011,103,2012-01-22 18:41:00,"NYG",20,352,0,"SF",17,328,2,3,3,37
2011,104,2012-02-05 18:30:00,"NE",17,349,1,"NYG",21,396,0,-4,4,38
2012,1,2012-09-05 20:41:00,"DAL",24,433,1,"NYG",17,269,1,7,7,41
2012,1,2012-09-09 13:02:00,"IND",21,356,5,"CHI",41,428,1,-20,20,62
2012,1,2012-09-09 13:03:00,"ATL",40,376,0,"KC",24,393,3,16,16,64
2012,1,2012-09-09 13:03:00,"BUF",28,390,4,"NYJ",48,384,1,-20,20,76
2012,1,2012-09-09 13:03:00,"MIA",10,275,4,"HOU",30,337,0,-20,20,40
2012,1,2012-09-09 13:03:00,"NE",34,390,0,"TEN",13,284,2,21,21,47
2012,1,2012-09-09 13:03:00,"PHI",17,456,5,"CLE",16,210,4,1,1,33
2012,1,2012-09-09 13:03:00,"LAR",23,250,0,"DET",27,429,3,-4,4,50
2012,1,2012-09-09 13:03:00,"WAS",40,459,0,"NO",32,358,3,8,8,72
2012,1,2012-09-09 13:05:00,"JAC",23,355,1,"MIN",26,389,1,-3,3,49
2012,1,2012-09-09 16:25:00,"SF",30,377,0,"GB",22,324,1,8,8,52
2012,1,2012-09-09 16:25:00,"SEA",16,254,2,"ARI",20,253,2,-4,4,36
2012,1,2012-09-09 16:26:00,"CAR",10,301,2,"TB",16,258,0,-6,6,26
2012,1,2012-09-09 20:31:00,"PIT",19,284,1,"DEN",31,334,1,-12,12,50
2012,1,2012-09-10 19:10:00,"CIN",13,322,2,"BAL",44,430,0,-31,31,57
2012,1,2012-09-10 22:25:00,"LAC",22,258,0,"LV",14,321,1,8,8,36
2012,2,2012-09-13 20:29:00,"CHI",10,168,4,"GB",23,321,2,-13,13,33
2012,2,2012-09-16 13:02:00,"ARI",20,242,2,"NE",18,387,1,2,2,38
2012,2,2012-09-16 13:02:00,"CLE",27,439,1,"CIN",34,375,1,-7,7,61
2012,2,2012-09-16 13:02:00,"KC",17,422,3,"BUF",35,379,0,-18,18,52
2012,2,2012-09-16 13:02:00,"LV",13,396,1,"MIA",35,452,0,-22,22,48
2012,2,2012-09-16 13:03:00,"BAL",23,325,2,"PHI",24,486,4,-1,1,47
2012,2,2012-09-16 13:03:00,"HOU",27,411,0,"JAC",7,117,1,20,20,34
2012,2,2012-09-16 13:03:00,"MIN",20,327,1,"IND",23,278,0,-3,3,43
2012,2,2012-09-16 13:03:00,"NO",27,486,2,"CAR",35,463,1,-8,8,62
2012,2,2012-09-16 13:03:00,"TB",34,307,2,"NYG",41,604,3,-7,7,75
2012,2,2012-09-16 16:05:00,"WAS",28,373,1,"LAR",31,452,3,-3,3,59
2012,2,2012-09-16 16:06:00,"DAL",7,296,2,"SEA",27,315,0,-20,20,34
2012,2,2012-09-16 16:25:00,"NYJ",10,219,1,"PIT",27,331,0,-17,17,37
2012,2,2012-09-16 16:25:00,"TEN",10,212,1,"LAC",38,416,1,-28,28,48
2012,2,2012-09-16 20:30:00,"DET",19,296,1,"SF",27,349,1,-8,8,46
2012,2,2012-09-17 20:41:00,"DEN",21,336,4,"ATL",27,275,0,-6,6,48
2012,3,2012-09-20 20:20:00,"NYG",36,405,0,"CAR",7,327,5,29,29,43
2012,3,2012-09-23 13:02:00,"BUF",24,344,1,"CLE",14,240,2,10,10,38
2012,3,2012-09-23 13:02:00,"KC",27,510,3,"NO",24,288,1,3,3,51
2012,3,2012-09-23 13:03:00,"CIN",38,478,2,"WAS",31,381,1,7,7,69
